2022-Dec-24 00:33:55.525685, CUSIP: 91282CFX4, Side: bid, Order ID: 0, Order type: MARKET, Price: 99-001, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.905838, CUSIP: 91282CGA3, Side: bid, Order ID: 2310, Order type: MARKET, Price: 99-297, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.914814, CUSIP: 91282CGA3, Side: offer, Order ID: 2311, Order type: MARKET, Price: 99-287, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.924831, CUSIP: 91282CGA3, Side: bid, Order ID: 2312, Order type: MARKET, Price: 99-283, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.933803, CUSIP: 91282CGA3, Side: offer, Order ID: 2313, Order type: MARKET, Price: 99-273, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.942780, CUSIP: 91282CGA3, Side: bid, Order ID: 2314, Order type: MARKET, Price: 99-267, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.952711, CUSIP: 91282CGA3, Side: offer, Order ID: 2315, Order type: MARKET, Price: 99-257, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.961731, CUSIP: 91282CGA3, Side: bid, Order ID: 2316, Order type: MARKET, Price: 99-253, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.970666, CUSIP: 91282CGA3, Side: offer, Order ID: 2317, Order type: MARKET, Price: 99-243, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.980637, CUSIP: 91282CGA3, Side: bid, Order ID: 2318, Order type: MARKET, Price: 99-237, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:20.990653, CUSIP: 91282CGA3, Side: offer, Order ID: 2319, Order type: MARKET, Price: 99-227, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.000584, CUSIP: 91282CGA3, Side: bid, Order ID: 2320, Order type: MARKET, Price: 99-223, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.011595, CUSIP: 91282CGA3, Side: offer, Order ID: 2321, Order type: MARKET, Price: 99-213, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.029548, CUSIP: 91282CGA3, Side: bid, Order ID: 2322, Order type: MARKET, Price: 99-207, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.043510, CUSIP: 91282CGA3, Side: offer, Order ID: 2323, Order type: MARKET, Price: 99-197, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.052445, CUSIP: 91282CGA3, Side: bid, Order ID: 2324, Order type: MARKET, Price: 99-193, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.062459, CUSIP: 91282CGA3, Side: offer, Order ID: 2325, Order type: MARKET, Price: 99-183, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.071395, CUSIP: 91282CGA3, Side: bid, Order ID: 2326, Order type: MARKET, Price: 99-177, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.087353, CUSIP: 91282CGA3, Side: offer, Order ID: 2327, Order type: MARKET, Price: 99-167, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.097326, CUSIP: 91282CGA3, Side: bid, Order ID: 2328, Order type: MARKET, Price: 99-163, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.108298, CUSIP: 91282CGA3, Side: offer, Order ID: 2329, Order type: MARKET, Price: 99-153, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.118272, CUSIP: 91282CGA3, Side: bid, Order ID: 2330, Order type: MARKET, Price: 99-147, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.129242, CUSIP: 91282CGA3, Side: offer, Order ID: 2331, Order type: MARKET, Price: 99-137, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.139215, CUSIP: 91282CGA3, Side: bid, Order ID: 2332, Order type: MARKET, Price: 99-133, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.149189, CUSIP: 91282CGA3, Side: offer, Order ID: 2333, Order type: MARKET, Price: 99-123, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.160157, CUSIP: 91282CGA3, Side: bid, Order ID: 2334, Order type: MARKET, Price: 99-117, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.171128, CUSIP: 91282CGA3, Side: offer, Order ID: 2335, Order type: MARKET, Price: 99-107, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.184095, CUSIP: 91282CGA3, Side: bid, Order ID: 2336, Order type: MARKET, Price: 99-103, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.200054, CUSIP: 91282CGA3, Side: offer, Order ID: 2337, Order type: MARKET, Price: 99-093, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.218004, CUSIP: 91282CGA3, Side: bid, Order ID: 2338, Order type: MARKET, Price: 99-087, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.230970, CUSIP: 91282CGA3, Side: offer, Order ID: 2339, Order type: MARKET, Price: 99-077, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.241939, CUSIP: 91282CGA3, Side: bid, Order ID: 2340, Order type: MARKET, Price: 99-073, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.252911, CUSIP: 91282CGA3, Side: offer, Order ID: 2341, Order type: MARKET, Price: 99-063, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.263880, CUSIP: 91282CGA3, Side: bid, Order ID: 2342, Order type: MARKET, Price: 99-057, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.274853, CUSIP: 91282CGA3, Side: offer, Order ID: 2343, Order type: MARKET, Price: 99-047, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.285821, CUSIP: 91282CGA3, Side: bid, Order ID: 2344, Order type: MARKET, Price: 99-043, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.296795, CUSIP: 91282CGA3, Side: offer, Order ID: 2345, Order type: MARKET, Price: 99-033, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.306765, CUSIP: 91282CGA3, Side: bid, Order ID: 2346, Order type: MARKET, Price: 99-027, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.317736, CUSIP: 91282CGA3, Side: offer, Order ID: 2347, Order type: MARKET, Price: 99-017, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.327711, CUSIP: 91282CGA3, Side: bid, Order ID: 2348, Order type: MARKET, Price: 99-013, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.337683, CUSIP: 91282CGA3, Side: offer, Order ID: 2349, Order type: MARKET, Price: 99-003, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.348654, CUSIP: 91282CGA3, Side: bid, Order ID: 2350, Order type: MARKET, Price: 99-003, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.358661, CUSIP: 91282CGA3, Side: offer, Order ID: 2351, Order type: MARKET, Price: 99-007, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.368633, CUSIP: 91282CGA3, Side: bid, Order ID: 2352, Order type: MARKET, Price: 99-017, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.379573, CUSIP: 91282CGA3, Side: offer, Order ID: 2353, Order type: MARKET, Price: 99-023, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.390542, CUSIP: 91282CGA3, Side: bid, Order ID: 2354, Order type: MARKET, Price: 99-033, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.400516, CUSIP: 91282CGA3, Side: offer, Order ID: 2355, Order type: MARKET, Price: 99-037, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.412486, CUSIP: 91282CGA3, Side: bid, Order ID: 2356, Order type: MARKET, Price: 99-047, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.424453, CUSIP: 91282CGA3, Side: offer, Order ID: 2357, Order type: MARKET, Price: 99-053, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.435450, CUSIP: 91282CGA3, Side: bid, Order ID: 2358, Order type: MARKET, Price: 99-063, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.446392, CUSIP: 91282CGA3, Side: offer, Order ID: 2359, Order type: MARKET, Price: 99-067, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.456374, CUSIP: 91282CGA3, Side: bid, Order ID: 2360, Order type: MARKET, Price: 99-077, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.466358, CUSIP: 91282CGA3, Side: offer, Order ID: 2361, Order type: MARKET, Price: 99-083, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.476312, CUSIP: 91282CGA3, Side: bid, Order ID: 2362, Order type: MARKET, Price: 99-093, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.485288, CUSIP: 91282CGA3, Side: offer, Order ID: 2363, Order type: MARKET, Price: 99-097, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.496260, CUSIP: 91282CGA3, Side: bid, Order ID: 2364, Order type: MARKET, Price: 99-107, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.506233, CUSIP: 91282CGA3, Side: offer, Order ID: 2365, Order type: MARKET, Price: 99-113, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.517204, CUSIP: 91282CGA3, Side: bid, Order ID: 2366, Order type: MARKET, Price: 99-123, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.527176, CUSIP: 91282CGA3, Side: offer, Order ID: 2367, Order type: MARKET, Price: 99-127, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.538147, CUSIP: 91282CGA3, Side: bid, Order ID: 2368, Order type: MARKET, Price: 99-137, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.548122, CUSIP: 91282CGA3, Side: offer, Order ID: 2369, Order type: MARKET, Price: 99-143, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.558096, CUSIP: 91282CGA3, Side: bid, Order ID: 2370, Order type: MARKET, Price: 99-153, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.568069, CUSIP: 91282CGA3, Side: offer, Order ID: 2371, Order type: MARKET, Price: 99-157, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.578044, CUSIP: 91282CGA3, Side: bid, Order ID: 2372, Order type: MARKET, Price: 99-167, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.590049, CUSIP: 91282CGA3, Side: offer, Order ID: 2373, Order type: MARKET, Price: 99-173, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.601978, CUSIP: 91282CGA3, Side: bid, Order ID: 2374, Order type: MARKET, Price: 99-183, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.610954, CUSIP: 91282CGA3, Side: offer, Order ID: 2375, Order type: MARKET, Price: 99-187, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.621937, CUSIP: 91282CGA3, Side: bid, Order ID: 2376, Order type: MARKET, Price: 99-197, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.631939, CUSIP: 91282CGA3, Side: offer, Order ID: 2377, Order type: MARKET, Price: 99-203, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.641869, CUSIP: 91282CGA3, Side: bid, Order ID: 2378, Order type: MARKET, Price: 99-213, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.651876, CUSIP: 91282CGA3, Side: offer, Order ID: 2379, Order type: MARKET, Price: 99-217, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.662814, CUSIP: 91282CGA3, Side: bid, Order ID: 2380, Order type: MARKET, Price: 99-227, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.671793, CUSIP: 91282CGA3, Side: offer, Order ID: 2381, Order type: MARKET, Price: 99-233, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.681763, CUSIP: 91282CGA3, Side: bid, Order ID: 2382, Order type: MARKET, Price: 99-243, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.691737, CUSIP: 91282CGA3, Side: offer, Order ID: 2383, Order type: MARKET, Price: 99-247, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.701752, CUSIP: 91282CGA3, Side: bid, Order ID: 2384, Order type: MARKET, Price: 99-257, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.711726, CUSIP: 91282CGA3, Side: offer, Order ID: 2385, Order type: MARKET, Price: 99-263, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.721657, CUSIP: 91282CGA3, Side: bid, Order ID: 2386, Order type: MARKET, Price: 99-273, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.731629, CUSIP: 91282CGA3, Side: offer, Order ID: 2387, Order type: MARKET, Price: 99-277, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.742603, CUSIP: 91282CGA3, Side: bid, Order ID: 2388, Order type: MARKET, Price: 99-287, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.754571, CUSIP: 91282CGA3, Side: offer, Order ID: 2389, Order type: MARKET, Price: 99-293, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.774519, CUSIP: 91282CGA3, Side: bid, Order ID: 2390, Order type: MARKET, Price: 99-303, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.786484, CUSIP: 91282CGA3, Side: offer, Order ID: 2391, Order type: MARKET, Price: 99-307, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.796459, CUSIP: 91282CGA3, Side: bid, Order ID: 2392, Order type: MARKET, Price: 99-317, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.807460, CUSIP: 91282CGA3, Side: offer, Order ID: 2393, Order type: MARKET, Price: 100-003, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.817401, CUSIP: 91282CGA3, Side: bid, Order ID: 2394, Order type: MARKET, Price: 100-013, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.827415, CUSIP: 91282CGA3, Side: offer, Order ID: 2395, Order type: MARKET, Price: 100-017, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.837393, CUSIP: 91282CGA3, Side: bid, Order ID: 2396, Order type: MARKET, Price: 100-027, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:34:21.847353, CUSIP: 91282CGA3, Side: offer, Order ID: 2397, Order type: MARKET, Price: 100-033, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
